scaricare	[961780, 1827096, 1827096, 1827251, 1827257, 637441]
influenzare	[889582, 1309724, 2090467, 2201303, 2399430, 2399431, 2427091, 3257383, 5645233, 5645234]
aumentare	[4567, 1766542, 2448016]
salutare	[862194, 3026345, 3672186, 6672000, 6672001]
alzare	[1301113]
mostrare	[1101567, 6875085, 1391473, 1543116, 1874163, 3347311]
bisognare	[4456, 350750, 382844, 383281, 384508, 388508, 389490, 395268, 409517, 412371, 433055, 521074, 526847, 569301, 621029, 624854, 624917, 632257, 650510, 655277, 700433, 713976, 715146, 717001, 753336, 819960, 842665, 843404, 899429, 914308, 990422, 1004207, 1011071, 1060541, 1081622, 1089366, 1100423, 1141661, 1183028, 1241605, 1246939, 1301397, 1304789, 1324043, 1448086, 1515518, 1530125, 1543524, 1545936, 1548747, 1585656, 1585657, 1585658, 1585659, 1700619, 1759531, 1767251, 1767277, 1809384, 1841154, 1847515, 1873270, 1912841, 1991095, 2001783, 2001785, 2010438, 2010439, 2029059, 2046418, 2132857, 2132858, 2160311, 2189342, 2189367, 2189496, 2195445, 2195454, 2195991, 2213831, 2215837, 2242007, 2400917, 2430346, 2434624, 2434624, 2436966, 2436983, 2455475, 2459445, 2459729, 2469492, 2477552, 2479104, 2484683, 2507460, 2510342, 2519022, 2519030, 2553488, 2553489, 2553490, 2559217, 2574689, 2581248, 2581249, 2586479, 2622527, 2622528, 2686891, 2699570, 2704479, 2704480, 2708490, 2708491, 2708493, 2716382, 2716383, 2716384, 2725019, 2759499, 2759500, 2832611, 2855462, 2865371, 2867848, 2867849, 2915579, 2930409, 2971435, 2991406, 3158816, 3227933, 3252704, 3260244, 3290760, 3290764, 3314119, 3344005, 3349087, 3518867, 3525334, 3534749, 3547840, 3547841, 3570656, 3570656, 3636671, 3636672, 3709503, 3749218, 3749219, 3766607, 3766608, 3816114, 3833613, 3981370, 4001758, 4137965, 4137966, 4137969, 4137972, 4137975, 4479004, 4534707, 4639154, 4880697, 4891121, 4891122, 4924942, 4925602, 5006171, 5006175, 5018440, 5018634, 5043995, 5043997, 5121635, 5234373, 5234374, 5353915, 5470368, 5552803, 5677897, 5677898, 5677899, 5677900, 5686466, 5932242, 5969453, 6034786, 6323016, 6471684, 7694369, 7705345, 7705346, 7768920, 7768921, 7879161, 8037561, 8457114, 8457115, 8457116, 8478153, 8478157, 8478257, 8478359, 8478362, 8490357]
confrontare	[1108875, 1853095, 1912817, 1912818, 2195967, 1173429]
contenere	[969497, 969497, 1709344, 1735655, 3030608, 3290944]
impegnare	[350988, 1857161, 2073462, 1758753]
