trasferire	Condizionale	Passato	1s	avrei trasferito
trasferire	Condizionale	Passato	2s	avresti trasferito
trasferire	Condizionale	Passato	3s	avrebbe trasferito
trasferire	Condizionale	Passato	1p	avremmo trasferito
trasferire	Condizionale	Passato	2p	avreste trasferito
trasferire	Condizionale	Passato	3p	avrebbero trasferito
trasferire	Imperativo	Presente	2s	trasferisci
trasferire	Imperativo	Presente	2p	trasferite
trasferire	Infinito	Presente	/	trasferire
trasferire	Infinito	Passato	/	avere trasferito
trasferire	Gerundio	Presente	/	trasferendo
trasferire	Gerundio	Passato	/	avendo trasferito
litigare	Indicativo	Presente	1s	litigo
litigare	Indicativo	Presente	2s	litighi
litigare	Indicativo	Presente	3s	litiga
litigare	Indicativo	Presente	1p	litighiamo
litigare	Indicativo	Presente	2p	litigate
litigare	Indicativo	Presente	3p	litigano
litigare	Indicativo	Passato Prossimo	1s	ho litigato
litigare	Indicativo	Passato Prossimo	2s	hai litigato
litigare	Indicativo	Passato Prossimo	3s	ha litigato
litigare	Indicativo	Passato Prossimo	1p	abbiamo litigato
litigare	Indicativo	Passato Prossimo	2p	avete litigato
litigare	Indicativo	Passato Prossimo	3p	hanno litigato
litigare	Indicativo	Imperfetto	1s	litigavo
litigare	Indicativo	Imperfetto	2s	litigavi
litigare	Indicativo	Imperfetto	3s	litigava
litigare	Indicativo	Imperfetto	1p	litigavamo
litigare	Indicativo	Imperfetto	2p	litigavate
litigare	Indicativo	Imperfetto	3p	litigavano
litigare	Indicativo	Trapassato Prossimo	1s	avevo litigato
litigare	Indicativo	Trapassato Prossimo	2s	avevi litigato
litigare	Indicativo	Trapassato Prossimo	3s	aveva litigato
litigare	Indicativo	Trapassato Prossimo	1p	avevamo litigato
litigare	Indicativo	Trapassato Prossimo	2p	avevate litigato
litigare	Indicativo	Trapassato Prossimo	3p	avevano litigato
litigare	Indicativo	Passato Remoto	1s	litigai
litigare	Indicativo	Passato Remoto	2s	litigasti
litigare	Indicativo	Passato Remoto	3s	litigò
litigare	Indicativo	Passato Remoto	1p	litigammo
litigare	Indicativo	Passato Remoto	2p	litigaste
litigare	Indicativo	Passato Remoto	3p	litigarono
litigare	Indicativo	Futuro Semplice	1s	litigherò
litigare	Indicativo	Futuro Semplice	2s	litigherai
litigare	Indicativo	Futuro Semplice	3s	litigherà
litigare	Indicativo	Futuro Semplice	1p	litigheremo
litigare	Indicativo	Futuro Semplice	2p	litigherete
litigare	Indicativo	Futuro Semplice	3p	litigheranno
litigare	Indicativo	Futuro Anteriore	1s	avrò litigato
litigare	Indicativo	Futuro Anteriore	2s	avrai litigato
litigare	Indicativo	Futuro Anteriore	3s	avrà litigato
litigare	Indicativo	Futuro Anteriore	1p	avremo litigato
litigare	Indicativo	Futuro Anteriore	2p	avrete litigato
litigare	Indicativo	Futuro Anteriore	3p	avranno litigato
litigare	Congiuntivo	Presente	1s	litighi
litigare	Congiuntivo	Presente	2s	litighi
litigare	Congiuntivo	Presente	3s	litighi
litigare	Congiuntivo	Presente	1p	litighiamo
litigare	Congiuntivo	Presente	2p	litighiate
litigare	Congiuntivo	Presente	3p	litighino
litigare	Congiuntivo	Passato	1s	abbia litigato
litigare	Congiuntivo	Passato	2s	abbia litigato
litigare	Congiuntivo	Passato	3s	abbia litigato
litigare	Congiuntivo	Passato	1p	abbiamo litigato
litigare	Congiuntivo	Passato	2p	abbiate litigato
litigare	Congiuntivo	Passato	3p	abbiano litigato
litigare	Congiuntivo	Imperfetto	1s	litigassi
litigare	Congiuntivo	Imperfetto	2s	litigassi
litigare	Congiuntivo	Imperfetto	3s	litigasse
litigare	Congiuntivo	Imperfetto	1p	litigassimo
litigare	Congiuntivo	Imperfetto	2p	litigaste
litigare	Congiuntivo	Imperfetto	3p	litigassero
litigare	Congiuntivo	Trapassato	1s	avessi litigato
litigare	Congiuntivo	Trapassato	2s	avessi litigato
litigare	Congiuntivo	Trapassato	3s	avesse litigato
litigare	Congiuntivo	Trapassato	1p	avessimo litigato
litigare	Congiuntivo	Trapassato	2p	aveste litigato
litigare	Congiuntivo	Trapassato	3p	avessero litigato
litigare	Condizionale	Presente	1s	litigherei
litigare	Condizionale	Presente	2s	litigheresti
litigare	Condizionale	Presente	3s	litigherebbe
litigare	Condizionale	Presente	1p	litigheremmo
litigare	Condizionale	Presente	2p	litighereste
litigare	Condizionale	Presente	3p	litigherebbero
litigare	Condizionale	Passato	1s	avrei litigato
litigare	Condizionale	Passato	2s	avresti litigato
litigare	Condizionale	Passato	3s	avrebbe litigato
litigare	Condizionale	Passato	1p	avremmo litigato
litigare	Condizionale	Passato	2p	avreste litigato
litigare	Condizionale	Passato	3p	avrebbero litigato
litigare	Imperativo	Presente	2s	litiga
litigare	Imperativo	Presente	2p	litigate
litigare	Infinito	Presente	/	litigare
litigare	Infinito	Passato	/	avere litigato
litigare	Gerundio	Presente	/	litigando
litigare	Gerundio	Passato	/	avendo litigato
brevettare	Indicativo	Presente	1s	brevetto
brevettare	Indicativo	Presente	2s	brevetti
brevettare	Indicativo	Presente	3s	brevetta
brevettare	Indicativo	Presente	1p	brevettiamo
brevettare	Indicativo	Presente	2p	brevettate
brevettare	Indicativo	Presente	3p	brevettano
brevettare	Indicativo	Passato Prossimo	1s	ho brevettato
brevettare	Indicativo	Passato Prossimo	2s	hai brevettato
brevettare	Indicativo	Passato Prossimo	3s	ha brevettato
brevettare	Indicativo	Passato Prossimo	1p	abbiamo brevettato
brevettare	Indicativo	Passato Prossimo	2p	avete brevettato
brevettare	Indicativo	Passato Prossimo	3p	hanno brevettato
brevettare	Indicativo	Imperfetto	1s	brevettavo
brevettare	Indicativo	Imperfetto	2s	brevettavi
brevettare	Indicativo	Imperfetto	3s	brevettava
brevettare	Indicativo	Imperfetto	1p	brevettavamo
brevettare	Indicativo	Imperfetto	2p	brevettavate
brevettare	Indicativo	Imperfetto	3p	brevettavano
brevettare	Indicativo	Trapassato Prossimo	1s	avevo brevettato
brevettare	Indicativo	Trapassato Prossimo	2s	avevi brevettato
brevettare	Indicativo	Trapassato Prossimo	3s	aveva brevettato
brevettare	Indicativo	Trapassato Prossimo	1p	avevamo brevettato
brevettare	Indicativo	Trapassato Prossimo	2p	avevate brevettato
brevettare	Indicativo	Trapassato Prossimo	3p	avevano brevettato
brevettare	Indicativo	Passato Remoto	1s	brevettai
brevettare	Indicativo	Passato Remoto	2s	brevettasti
brevettare	Indicativo	Passato Remoto	3s	brevettò
brevettare	Indicativo	Passato Remoto	1p	brevettammo
brevettare	Indicativo	Passato Remoto	2p	brevettaste
brevettare	Indicativo	Passato Remoto	3p	brevettarono
brevettare	Indicativo	Futuro Semplice	1s	brevetterò
brevettare	Indicativo	Futuro Semplice	2s	brevetterai
brevettare	Indicativo	Futuro Semplice	3s	brevetterà
brevettare	Indicativo	Futuro Semplice	1p	brevetteremo
brevettare	Indicativo	Futuro Semplice	2p	brevetterete
brevettare	Indicativo	Futuro Semplice	3p	brevetteranno
brevettare	Indicativo	Futuro Anteriore	1s	avrò brevettato
brevettare	Indicativo	Futuro Anteriore	2s	avrai brevettato
brevettare	Indicativo	Futuro Anteriore	3s	avrà brevettato
brevettare	Indicativo	Futuro Anteriore	1p	avremo brevettato
brevettare	Indicativo	Futuro Anteriore	2p	avrete brevettato
brevettare	Indicativo	Futuro Anteriore	3p	avranno brevettato
brevettare	Congiuntivo	Presente	1s	brevetti
brevettare	Congiuntivo	Presente	2s	brevetti
brevettare	Congiuntivo	Presente	3s	brevetti
brevettare	Congiuntivo	Presente	1p	brevettiamo
brevettare	Congiuntivo	Presente	2p	brevettiate
brevettare	Congiuntivo	Presente	3p	brevettino
brevettare	Congiuntivo	Passato	1s	abbia brevettato
brevettare	Congiuntivo	Passato	2s	abbia brevettato
brevettare	Congiuntivo	Passato	3s	abbia brevettato
brevettare	Congiuntivo	Passato	1p	abbiamo brevettato
brevettare	Congiuntivo	Passato	2p	abbiate brevettato
brevettare	Congiuntivo	Passato	3p	abbiano brevettato
brevettare	Congiuntivo	Imperfetto	1s	brevettassi
brevettare	Congiuntivo	Imperfetto	2s	brevettassi
brevettare	Congiuntivo	Imperfetto	3s	brevettasse
brevettare	Congiuntivo	Imperfetto	1p	brevettassimo
brevettare	Congiuntivo	Imperfetto	2p	brevettaste
brevettare	Congiuntivo	Imperfetto	3p	brevettassero
brevettare	Congiuntivo	Trapassato	1s	avessi brevettato
brevettare	Congiuntivo	Trapassato	2s	avessi brevettato
brevettare	Congiuntivo	Trapassato	3s	avesse brevettato
brevettare	Congiuntivo	Trapassato	1p	avessimo brevettato
brevettare	Congiuntivo	Trapassato	2p	aveste brevettato
brevettare	Congiuntivo	Trapassato	3p	avessero brevettato
brevettare	Condizionale	Presente	1s	brevetterei
brevettare	Condizionale	Presente	2s	brevetteresti
brevettare	Condizionale	Presente	3s	brevetterebbe
brevettare	Condizionale	Presente	1p	brevetteremmo
brevettare	Condizionale	Presente	2p	brevettereste
brevettare	Condizionale	Presente	3p	brevetterebbero
brevettare	Condizionale	Passato	1s	avrei brevettato
brevettare	Condizionale	Passato	2s	avresti brevettato
brevettare	Condizionale	Passato	3s	avrebbe brevettato
brevettare	Condizionale	Passato	1p	avremmo brevettato
brevettare	Condizionale	Passato	2p	avreste brevettato
brevettare	Condizionale	Passato	3p	avrebbero brevettato
brevettare	Imperativo	Presente	2s	brevetta
brevettare	Imperativo	Presente	2p	brevettate
brevettare	Infinito	Presente	/	brevettare
brevettare	Infinito	Passato	/	avere brevettato
brevettare	Gerundio	Presente	/	brevettando
brevettare	Gerundio	Passato	/	avendo brevettato
aumentare	Indicativo	Presente	1s	aumento
aumentare	Indicativo	Presente	2s	aumenti
aumentare	Indicativo	Presente	3s	aumenta
aumentare	Indicativo	Presente	1p	aumentiamo
aumentare	Indicativo	Presente	2p	aumentate
aumentare	Indicativo	Presente	3p	aumentano
aumentare	Indicativo	Passato Prossimo	1s	ho aumentato
aumentare	Indicativo	Passato Prossimo	2s	hai aumentato
aumentare	Indicativo	Passato Prossimo	3s	ha aumentato
aumentare	Indicativo	Passato Prossimo	1p	abbiamo aumentato
aumentare	Indicativo	Passato Prossimo	2p	avete aumentato
aumentare	Indicativo	Passato Prossimo	3p	hanno aumentato
aumentare	Indicativo	Imperfetto	1s	aumentavo
aumentare	Indicativo	Imperfetto	2s	aumentavi
aumentare	Indicativo	Imperfetto	3s	aumentava
aumentare	Indicativo	Imperfetto	1p	aumentavamo
aumentare	Indicativo	Imperfetto	2p	aumentavate
aumentare	Indicativo	Imperfetto	3p	aumentavano
aumentare	Indicativo	Trapassato Prossimo	1s	avevo aumentato
aumentare	Indicativo	Trapassato Prossimo	2s	avevi aumentato
aumentare	Indicativo	Trapassato Prossimo	3s	aveva aumentato
aumentare	Indicativo	Trapassato Prossimo	1p	avevamo aumentato
aumentare	Indicativo	Trapassato Prossimo	2p	avevate aumentato
aumentare	Indicativo	Trapassato Prossimo	3p	avevano aumentato
aumentare	Indicativo	Passato Remoto	1s	aumentai
aumentare	Indicativo	Passato Remoto	2s	aumentasti
aumentare	Indicativo	Passato Remoto	3s	aumentò
aumentare	Indicativo	Passato Remoto	1p	aumentammo
aumentare	Indicativo	Passato Remoto	2p	aumentaste
aumentare	Indicativo	Passato Remoto	3p	aumentarono
aumentare	Indicativo	Futuro Semplice	1s	aumenterò
aumentare	Indicativo	Futuro Semplice	2s	aumenterai
aumentare	Indicativo	Futuro Semplice	3s	aumenterà
aumentare	Indicativo	Futuro Semplice	1p	aumenteremo
aumentare	Indicativo	Futuro Semplice	2p	aumenterete
aumentare	Indicativo	Futuro Semplice	3p	aumenteranno
aumentare	Indicativo	Futuro Anteriore	1s	avrò aumentato
aumentare	Indicativo	Futuro Anteriore	2s	avrai aumentato
aumentare	Indicativo	Futuro Anteriore	3s	avrà aumentato
aumentare	Indicativo	Futuro Anteriore	1p	avremo aumentato
aumentare	Indicativo	Futuro Anteriore	2p	avrete aumentato
aumentare	Indicativo	Futuro Anteriore	3p	avranno aumentato
aumentare	Congiuntivo	Presente	1s	aumenti
aumentare	Congiuntivo	Presente	2s	aumenti
aumentare	Congiuntivo	Presente	3s	aumenti
aumentare	Congiuntivo	Presente	1p	aumentiamo
aumentare	Congiuntivo	Presente	2p	aumentiate
aumentare	Congiuntivo	Presente	3p	aumentino
aumentare	Congiuntivo	Passato	1s	abbia aumentato
aumentare	Congiuntivo	Passato	2s	abbia aumentato
aumentare	Congiuntivo	Passato	3s	abbia aumentato
aumentare	Congiuntivo	Passato	1p	abbiamo aumentato
aumentare	Congiuntivo	Passato	2p	abbiate aumentato
aumentare	Congiuntivo	Passato	3p	abbiano aumentato
aumentare	Congiuntivo	Imperfetto	1s	aumentassi
aumentare	Congiuntivo	Imperfetto	2s	aumentassi
aumentare	Congiuntivo	Imperfetto	3s	aumentasse
aumentare	Congiuntivo	Imperfetto	1p	aumentassimo
aumentare	Congiuntivo	Imperfetto	2p	aumentaste
aumentare	Congiuntivo	Imperfetto	3p	aumentassero
aumentare	Congiuntivo	Trapassato	1s	avessi aumentato
aumentare	Congiuntivo	Trapassato	2s	avessi aumentato
aumentare	Congiuntivo	Trapassato	3s	avesse aumentato
aumentare	Congiuntivo	Trapassato	1p	avessimo aumentato
aumentare	Congiuntivo	Trapassato	2p	aveste aumentato
aumentare	Congiuntivo	Trapassato	3p	avessero aumentato
aumentare	Condizionale	Presente	1s	aumenterei
aumentare	Condizionale	Presente	2s	aumenteresti
aumentare	Condizionale	Presente	3s	aumenterebbe
aumentare	Condizionale	Presente	1p	aumenteremmo
aumentare	Condizionale	Presente	2p	aumentereste
aumentare	Condizionale	Presente	3p	aumenterebbero
aumentare	Condizionale	Passato	1s	avrei aumentato
aumentare	Condizionale	Passato	2s	avresti aumentato
aumentare	Condizionale	Passato	3s	avrebbe aumentato
aumentare	Condizionale	Passato	1p	avremmo aumentato
aumentare	Condizionale	Passato	2p	avreste aumentato
aumentare	Condizionale	Passato	3p	avrebbero aumentato
aumentare	Imperativo	Presente	2s	aumenta
aumentare	Imperativo	Presente	2p	aumentate
aumentare	Infinito	Presente	/	aumentare
aumentare	Infinito	Passato	/	avere aumentato
aumentare	Gerundio	Presente	/	aumentando
aumentare	Gerundio	Passato	/	avendo aumentato
osservare	Indicativo	Presente	1s	osservo
osservare	Indicativo	Presente	2s	osservi
osservare	Indicativo	Presente	3s	osserva
osservare	Indicativo	Presente	1p	osserviamo
osservare	Indicativo	Presente	2p	osservate
osservare	Indicativo	Presente	3p	osservano
osservare	Indicativo	Passato Prossimo	1s	ho osservato
osservare	Indicativo	Passato Prossimo	2s	hai osservato
osservare	Indicativo	Passato Prossimo	3s	ha osservato
osservare	Indicativo	Passato Prossimo	1p	abbiamo osservato
osservare	Indicativo	Passato Prossimo	2p	avete osservato
osservare	Indicativo	Passato Prossimo	3p	hanno osservato
osservare	Indicativo	Imperfetto	1s	osservavo
osservare	Indicativo	Imperfetto	2s	osservavi
osservare	Indicativo	Imperfetto	3s	osservava
osservare	Indicativo	Imperfetto	1p	osservavamo
osservare	Indicativo	Imperfetto	2p	osservavate
osservare	Indicativo	Imperfetto	3p	osservavano
osservare	Indicativo	Trapassato Prossimo	1s	avevo osservato
osservare	Indicativo	Trapassato Prossimo	2s	avevi osservato
osservare	Indicativo	Trapassato Prossimo	3s	aveva osservato
osservare	Indicativo	Trapassato Prossimo	1p	avevamo osservato
osservare	Indicativo	Trapassato Prossimo	2p	avevate osservato
osservare	Indicativo	Trapassato Prossimo	3p	avevano osservato
osservare	Indicativo	Passato Remoto	1s	osservai
osservare	Indicativo	Passato Remoto	2s	osservasti
osservare	Indicativo	Passato Remoto	3s	osservò
osservare	Indicativo	Passato Remoto	1p	osservammo
osservare	Indicativo	Passato Remoto	2p	osservaste
osservare	Indicativo	Passato Remoto	3p	osservarono
osservare	Indicativo	Futuro Semplice	1s	osserverò
osservare	Indicativo	Futuro Semplice	2s	osserverai
osservare	Indicativo	Futuro Semplice	3s	osserverà
osservare	Indicativo	Futuro Semplice	1p	osserveremo
osservare	Indicativo	Futuro Semplice	2p	osserverete
osservare	Indicativo	Futuro Semplice	3p	osserveranno
osservare	Indicativo	Futuro Anteriore	1s	avrò osservato
osservare	Indicativo	Futuro Anteriore	2s	avrai osservato
osservare	Indicativo	Futuro Anteriore	3s	avrà osservato
osservare	Indicativo	Futuro Anteriore	1p	avremo osservato
osservare	Indicativo	Futuro Anteriore	2p	avrete osservato
osservare	Indicativo	Futuro Anteriore	3p	avranno osservato
osservare	Congiuntivo	Presente	1s	osservi
osservare	Congiuntivo	Presente	2s	osservi
osservare	Congiuntivo	Presente	3s	osservi
osservare	Congiuntivo	Presente	1p	osserviamo
osservare	Congiuntivo	Presente	2p	osserviate
osservare	Congiuntivo	Presente	3p	osservino
osservare	Congiuntivo	Passato	1s	abbia osservato
osservare	Congiuntivo	Passato	2s	abbia osservato
osservare	Congiuntivo	Passato	3s	abbia osservato
osservare	Congiuntivo	Passato	1p	abbiamo osservato
osservare	Congiuntivo	Passato	2p	abbiate osservato
osservare	Congiuntivo	Passato	3p	abbiano osservato
osservare	Congiuntivo	Imperfetto	1s	osservassi
osservare	Congiuntivo	Imperfetto	2s	osservassi
osservare	Congiuntivo	Imperfetto	3s	osservasse
osservare	Congiuntivo	Imperfetto	1p	osservassimo
osservare	Congiuntivo	Imperfetto	2p	osservaste
osservare	Congiuntivo	Imperfetto	3p	osservassero
osservare	Congiuntivo	Trapassato	1s	avessi osservato
osservare	Congiuntivo	Trapassato	2s	avessi osservato
osservare	Congiuntivo	Trapassato	3s	avesse osservato
osservare	Congiuntivo	Trapassato	1p	avessimo osservato
osservare	Congiuntivo	Trapassato	2p	aveste osservato
osservare	Congiuntivo	Trapassato	3p	avessero osservato
osservare	Condizionale	Presente	1s	osserverei
osservare	Condizionale	Presente	2s	osserveresti
osservare	Condizionale	Presente	3s	osserverebbe
osservare	Condizionale	Presente	1p	osserveremmo
osservare	Condizionale	Presente	2p	osservereste
osservare	Condizionale	Presente	3p	osserverebbero
osservare	Condizionale	Passato	1s	avrei osservato
osservare	Condizionale	Passato	2s	avresti osservato
osservare	Condizionale	Passato	3s	avrebbe osservato
osservare	Condizionale	Passato	1p	avremmo osservato
osservare	Condizionale	Passato	2p	avreste osservato
osservare	Condizionale	Passato	3p	avrebbero osservato
osservare	Imperativo	Presente	2s	osserva
osservare	Imperativo	Presente	2p	osservate
osservare	Infinito	Presente	/	osservare
osservare	Infinito	Passato	/	avere osservato
osservare	Gerundio	Presente	/	osservando
osservare	Gerundio	Passato	/	avendo osservato
realizzare	Indicativo	Presente	1s	realizzo
realizzare	Indicativo	Presente	2s	realizzi
realizzare	Indicativo	Presente	3s	realizza
realizzare	Indicativo	Presente	1p	realizziamo
realizzare	Indicativo	Presente	2p	realizzate
realizzare	Indicativo	Presente	3p	realizzano
realizzare	Indicativo	Passato Prossimo	1s	ho realizzato
realizzare	Indicativo	Passato Prossimo	2s	hai realizzato
realizzare	Indicativo	Passato Prossimo	3s	ha realizzato
realizzare	Indicativo	Passato Prossimo	1p	abbiamo realizzato
realizzare	Indicativo	Passato Prossimo	2p	avete realizzato
realizzare	Indicativo	Passato Prossimo	3p	hanno realizzato
realizzare	Indicativo	Imperfetto	1s	realizzavo
realizzare	Indicativo	Imperfetto	2s	realizzavi
realizzare	Indicativo	Imperfetto	3s	realizzava
realizzare	Indicativo	Imperfetto	1p	realizzavamo
realizzare	Indicativo	Imperfetto	2p	realizzavate
realizzare	Indicativo	Imperfetto	3p	realizzavano
realizzare	Indicativo	Trapassato Prossimo	1s	avevo realizzato
realizzare	Indicativo	Trapassato Prossimo	2s	avevi realizzato
realizzare	Indicativo	Trapassato Prossimo	3s	aveva realizzato
realizzare	Indicativo	Trapassato Prossimo	1p	avevamo realizzato
realizzare	Indicativo	Trapassato Prossimo	2p	avevate realizzato
realizzare	Indicativo	Trapassato Prossimo	3p	avevano realizzato
realizzare	Indicativo	Passato Remoto	1s	realizzai
realizzare	Indicativo	Passato Remoto	2s	realizzasti
realizzare	Indicativo	Passato Remoto	3s	realizzò
realizzare	Indicativo	Passato Remoto	1p	realizzammo
realizzare	Indicativo	Passato Remoto	2p	realizzaste
realizzare	Indicativo	Passato Remoto	3p	realizzarono
realizzare	Indicativo	Futuro Semplice	1s	realizzerò
realizzare	Indicativo	Futuro Semplice	2s	realizzerai
realizzare	Indicativo	Futuro Semplice	3s	realizzerà
realizzare	Indicativo	Futuro Semplice	1p	realizzeremo
realizzare	Indicativo	Futuro Semplice	2p	realizzerete
realizzare	Indicativo	Futuro Semplice	3p	realizzeranno
realizzare	Indicativo	Futuro Anteriore	1s	avrò realizzato
realizzare	Indicativo	Futuro Anteriore	2s	avrai realizzato
realizzare	Indicativo	Futuro Anteriore	3s	avrà realizzato
realizzare	Indicativo	Futuro Anteriore	1p	avremo realizzato
realizzare	Indicativo	Futuro Anteriore	2p	avrete realizzato
realizzare	Indicativo	Futuro Anteriore	3p	avranno realizzato
realizzare	Congiuntivo	Presente	1s	realizzi
realizzare	Congiuntivo	Presente	2s	realizzi
realizzare	Congiuntivo	Presente	3s	realizzi
realizzare	Congiuntivo	Presente	1p	realizziamo
realizzare	Congiuntivo	Presente	2p	realizziate
realizzare	Congiuntivo	Presente	3p	realizzino
realizzare	Congiuntivo	Passato	1s	abbia realizzato
realizzare	Congiuntivo	Passato	2s	abbia realizzato
realizzare	Congiuntivo	Passato	3s	abbia realizzato
realizzare	Congiuntivo	Passato	1p	abbiamo realizzato
realizzare	Congiuntivo	Passato	2p	abbiate realizzato
realizzare	Congiuntivo	Passato	3p	abbiano realizzato
realizzare	Congiuntivo	Imperfetto	1s	realizzassi
realizzare	Congiuntivo	Imperfetto	2s	realizzassi
realizzare	Congiuntivo	Imperfetto	3s	realizzasse
realizzare	Congiuntivo	Imperfetto	1p	realizzassimo
realizzare	Congiuntivo	Imperfetto	2p	realizzaste
realizzare	Congiuntivo	Imperfetto	3p	realizzassero
realizzare	Congiuntivo	Trapassato	1s	avessi realizzato
realizzare	Congiuntivo	Trapassato	2s	avessi realizzato
realizzare	Congiuntivo	Trapassato	3s	avesse realizzato
realizzare	Congiuntivo	Trapassato	1p	avessimo realizzato
realizzare	Congiuntivo	Trapassato	2p	aveste realizzato
realizzare	Congiuntivo	Trapassato	3p	avessero realizzato
realizzare	Condizionale	Presente	1s	realizzerei
realizzare	Condizionale	Presente	2s	realizzeresti
realizzare	Condizionale	Presente	3s	realizzerebbe
realizzare	Condizionale	Presente	1p	realizzeremmo
realizzare	Condizionale	Presente	2p	realizzereste
realizzare	Condizionale	Presente	3p	realizzerebbero
realizzare	Condizionale	Passato	1s	avrei realizzato
realizzare	Condizionale	Passato	2s	avresti realizzato
realizzare	Condizionale	Passato	3s	avrebbe realizzato
realizzare	Condizionale	Passato	1p	avremmo realizzato
realizzare	Condizionale	Passato	2p	avreste realizzato
realizzare	Condizionale	Passato	3p	avrebbero realizzato
realizzare	Imperativo	Presente	2s	realizza
realizzare	Imperativo	Presente	2p	realizzate
realizzare	Infinito	Presente	/	realizzare
realizzare	Infinito	Passato	/	avere realizzato
realizzare	Gerundio	Presente	/	realizzando
realizzare	Gerundio	Passato	/	avendo realizzato
diventare	Indicativo	Presente	1s	divento
diventare	Indicativo	Presente	2s	diventi
diventare	Indicativo	Presente	3s	diventa
diventare	Indicativo	Presente	1p	diventiamo
diventare	Indicativo	Presente	2p	diventate
diventare	Indicativo	Presente	3p	diventano
diventare	Indicativo	Passato Prossimo	1s	sono diventato
diventare	Indicativo	Passato Prossimo	2s	sei diventato
diventare	Indicativo	Passato Prossimo	3s	è diventato
diventare	Indicativo	Passato Prossimo	1p	siamo diventati
diventare	Indicativo	Passato Prossimo	2p	siete diventati
diventare	Indicativo	Passato Prossimo	3p	sono diventati
diventare	Indicativo	Imperfetto	1s	diventavo
diventare	Indicativo	Imperfetto	2s	diventavi
diventare	Indicativo	Imperfetto	3s	diventava
diventare	Indicativo	Imperfetto	1p	diventavamo
diventare	Indicativo	Imperfetto	2p	diventavate
diventare	Indicativo	Imperfetto	3p	diventavano
diventare	Indicativo	Trapassato Prossimo	1s	ero diventato
diventare	Indicativo	Trapassato Prossimo	2s	eri diventato
diventare	Indicativo	Trapassato Prossimo	3s	era diventato
diventare	Indicativo	Trapassato Prossimo	1p	eravamo diventati
diventare	Indicativo	Trapassato Prossimo	2p	erate diventati
diventare	Indicativo	Trapassato Prossimo	3p	erano diventati
diventare	Indicativo	Passato Remoto	1s	diventai
diventare	Indicativo	Passato Remoto	2s	diventasti
diventare	Indicativo	Passato Remoto	3s	diventò
diventare	Indicativo	Passato Remoto	1p	diventammo
diventare	Indicativo	Passato Remoto	2p	diventaste
diventare	Indicativo	Passato Remoto	3p	diventarono
diventare	Indicativo	Futuro Semplice	1s	diventerò
diventare	Indicativo	Futuro Semplice	2s	diventerai
diventare	Indicativo	Futuro Semplice	3s	diventerà
diventare	Indicativo	Futuro Semplice	1p	diventeremo
diventare	Indicativo	Futuro Semplice	2p	diventerete
diventare	Indicativo	Futuro Semplice	3p	diventeranno
diventare	Indicativo	Futuro Anteriore	1s	sarò diventato
diventare	Indicativo	Futuro Anteriore	2s	sarai diventato
diventare	Indicativo	Futuro Anteriore	3s	sarà diventato
diventare	Indicativo	Futuro Anteriore	1p	saremo diventati
diventare	Indicativo	Futuro Anteriore	2p	sarete diventati
diventare	Indicativo	Futuro Anteriore	3p	saranno diventati
diventare	Congiuntivo	Presente	1s	diventi
diventare	Congiuntivo	Presente	2s	diventi
diventare	Congiuntivo	Presente	3s	diventi
diventare	Congiuntivo	Presente	1p	diventiamo
diventare	Congiuntivo	Presente	2p	diventiate
diventare	Congiuntivo	Presente	3p	diventino
diventare	Congiuntivo	Passato	1s	sia diventato
diventare	Congiuntivo	Passato	2s	sia diventato
diventare	Congiuntivo	Passato	3s	sia diventato
diventare	Congiuntivo	Passato	1p	siamo diventati
diventare	Congiuntivo	Passato	2p	siate diventati
diventare	Congiuntivo	Passato	3p	siano diventati
diventare	Congiuntivo	Imperfetto	1s	diventassi
diventare	Congiuntivo	Imperfetto	2s	diventassi
diventare	Congiuntivo	Imperfetto	3s	diventasse
diventare	Congiuntivo	Imperfetto	1p	diventassimo
diventare	Congiuntivo	Imperfetto	2p	diventaste
diventare	Congiuntivo	Imperfetto	3p	diventassero
diventare	Congiuntivo	Trapassato	1s	fossi diventato
diventare	Congiuntivo	Trapassato	2s	fossi diventato
diventare	Congiuntivo	Trapassato	3s	fosse diventato
diventare	Congiuntivo	Trapassato	1p	fossimo diventati
diventare	Congiuntivo	Trapassato	2p	foste diventati
diventare	Congiuntivo	Trapassato	3p	fossero diventati
diventare	Condizionale	Presente	1s	diventerei
diventare	Condizionale	Presente	2s	diventeresti
diventare	Condizionale	Presente	3s	diventerebbe
diventare	Condizionale	Presente	1p	diventeremmo
diventare	Condizionale	Presente	2p	diventereste
diventare	Condizionale	Presente	3p	diventerebbero
diventare	Condizionale	Passato	1s	sarei diventato
diventare	Condizionale	Passato	2s	saresti diventato
diventare	Condizionale	Passato	3s	sarebbe diventato
diventare	Condizionale	Passato	1p	saremmo diventati
diventare	Condizionale	Passato	2p	sareste diventati
diventare	Condizionale	Passato	3p	sarebbero diventati
diventare	Imperativo	Presente	2s	diventa
diventare	Imperativo	Presente	2p	diventate
diventare	Infinito	Presente	/	diventare
diventare	Infinito	Passato	/	essere diventato
diventare	Gerundio	Presente	/	diventando
diventare	Gerundio	Passato	/	essendo diventato
progettare	Indicativo	Presente	1s	progetto
progettare	Indicativo	Presente	2s	progetti
progettare	Indicativo	Presente	3s	progetta
progettare	Indicativo	Presente	1p	progettiamo
progettare	Indicativo	Presente	2p	progettate
progettare	Indicativo	Presente	3p	progettano
