ricordare	[350563, 376656, 388786, 430321, 607490, 610555, 612336, 850495, 865389, 955103, 967783, 1038779, 1083669, 1227206, 1300699, 1535088, 1545166, 1722491, 1754701, 1765089, 1834063, 2191878, 2191895, 2191896, 2208880, 2208883, 2215805, 2227393, 2362881, 2364212, 2420372, 2420384, 2434920, 2567616, 2777682, 2777683, 2777684, 2777685, 2777686, 2777687, 2784781, 2784783, 2784901, 2823450, 2828372, 2828373, 2855643, 2974732, 3013163, 3038922, 3182504, 3184731, 3283816, 3301831, 3343914, 3499520, 3499521, 3696216, 3696219, 3696220, 3869271, 4407233, 4473929, 4534530, 4844795, 4989465, 5949431, 5951605, 6366546, 6680398, 7208387, 7741777]
deviare	[607490, 637865, 764452, 946696, 4992801, 4992802, 5484613, 7321562]
primo	[4404, 4540, 350372, 351017, 383582, 409637, 441378, 521116, 547080, 592518, 609527, 612726, 634385, 634494, 635786, 641657, 642653, 663792, 683412, 694344, 714395, 719448, 772628, 823806, 825809, 841393, 841779, 852891, 948080, 955103, 962407, 966474, 977814, 1016500, 1083876, 1106310, 1107171, 1126814, 1185179, 1226509, 1237827, 1287650, 1287651, 1287652, 1301386, 1328578, 1335588, 1402476, 1402503, 1438549, 1438550, 1461833, 1504305, 1536802, 1543256, 1543279, 1545166, 1547634, 1662750, 1681090, 1687408, 1688775, 1754624, 1754671, 1765084, 1767382, 1797929, 1805226, 1831638, 1842563, 1857161, 1910708, 1912847, 1927948, 1927949, 2031603, 2031668, 2055842, 2191878, 2191881, 2191886, 2191911, 2191913, 2196436, 2213844, 2221795, 2272299, 2426824, 2429163, 2430886, 2434920, 2434924, 2455959, 2476424, 2484305, 2484326, 2586572, 2618318, 2745219, 2745221, 2745223, 2745224, 2759685, 2797505, 2823450, 3028498, 3028499, 3028503, 3054145, 3088592, 3093976, 3118149, 3203039, 3233446, 3268646, 3284010, 3289468, 3297775, 3297776, 3343647, 3345455, 3352773, 3354358, 3361464, 3406992, 3410472, 3456506, 3485922, 3511913, 3553470, 3562156, 3607259, 3671792, 3676217, 3676218, 3787510, 3787512, 3787514, 3787515, 3842193, 3930317, 4181945, 4181947, 4391450, 4856277, 4919431, 4933426, 4957339, 4960553, 4966504, 4984851, 5373248, 5500252, 5597630, 5611316, 6034774, 6132013, 6173972, 6285103, 6325385, 6592963, 6689270, 7741762]
pranzo	[409295, 544888, 724461, 726378, 740267, 1075948, 1543237, 2216934, 2784590, 3430248, 3501702, 3896238, 3896239, 4072929, 4534652, 4534653, 4880913, 5159436, 5524711, 6699601, 7032351]
interrompere	[869682, 2152280, 3358335]
estate	[388514, 409381, 621139, 719331, 989800, 1074108, 1102449, 1324175, 1548450, 1805272, 1816521, 1818981, 1912847, 1912849, 2416838, 2448920, 2478179, 2478180, 2818258, 3263116, 3375669, 3416159, 3589411, 4884500, 4886255, 4886506, 4923246, 4933218, 6033798, 7144535]
proibire	[380214, 947837, 1020591, 1020593, 1720109, 2808106, 3860569]
accompagnare	[377166, 381915, 851796, 1765048, 1859680, 1871228, 2428925, 2428931, 2428933, 2878779, 3095651, 5513925]
epoca	[1310021, 1758490, 1991391, 2529813, 2529814, 2878749, 3053424]
ordine	[350467, 439889, 851789, 993696, 1504660, 1517851, 1611914, 1613953, 1847430, 2140478, 2201371, 2224428, 2501704, 3698463, 4417546, 4560441, 4560442, 4962620]
diventare	[4402, 375600, 416725, 426101, 538894, 547095, 610261, 615179, 670848, 690582, 746375, 822533, 859609, 883118, 883351, 883354, 898080, 920315, 945700, 965362, 987845, 1066764, 1100333, 1224007, 1277438, 1299361, 1299362, 1301355, 1321417, 1329316, 1336241, 1423162, 1438549, 1438550, 1539271, 1754705, 1772873, 1802758, 1806190, 1809149, 1850333, 1850535, 1853101, 1853110, 1856712, 1874157, 2038223, 2121642, 2193455, 2195736, 2196541, 2201231, 2201500, 2221831, 2229258, 2231701, 2291791, 2381951, 2404714, 2404715, 2412248, 2412558, 2422772, 2426659, 2428310, 2431187, 2440411, 2445140, 2453159, 2510395, 2575516, 2618328, 2700501, 2700503, 2700504, 2700505, 2746663, 2887820, 2899948, 3323738, 3324846, 3441268, 3534495, 3607227, 3610567, 3622582, 3650442, 3756146, 3756147, 4293390, 4482137, 4553451, 4634610, 4866077, 4878272, 4904594, 4953746, 4984772, 5530064, 5876923, 6162576, 8257802, 8257803]
controllo	[1098303, 1689095, 1689096, 1722698, 2231630, 2435932, 6699603]
messaggio	[379320, 585784, 704454, 910578, 1301389, 1321959, 1717969, 1758785, 1758850, 1821657, 1978309, 2032335, 2157602, 2315814, 2446147, 2575040, 2575041, 2992743, 3407175, 4125054, 5030248]
colore	[353434, 378137, 378141, 378145, 694408, 997749, 1055466, 1066130, 1081969, 1106807, 1215052, 1228142, 1329954, 1543076, 1577797, 1633246, 1838558, 1847413, 1964663, 2028910, 2076081, 2239489, 2430145, 3078245, 3380798, 3576088, 4880972, 4880985, 4916982, 4922690, 4971260, 4971366, 5310439]
ripetere	[350396, 578270, 764056, 962254, 979567, 1833865, 2201248, 2449499, 2466908, 2466947, 2607737, 2687418, 2701466, 2894510, 2895304, 4070815, 5441334, 5616292, 5763094, 5826687]
piazza	[2437098, 4880779]
vegetariano	[367940, 367956, 539113, 644864, 1006711, 1455476, 3056606, 3700684]
fidanzata	[632263, 993882, 1064250, 1659972, 1659973, 2784701, 7193767]
vincere	[4499, 350503, 384722, 712854, 727296, 758760, 776341, 830702, 841393, 966474, 977536, 996110, 1015497, 1451037, 1526708, 1764874, 1797934, 1812566, 2003388, 2215817, 2239653, 2261052, 2261054, 2551327, 2560257, 2818829, 3058817, 3342392, 3344001, 3352992, 3361207, 3361209, 3361464, 3694326, 3694327, 3696196, 3769934, 3998352, 3998353, 4099065, 4296578, 4573005, 4573006, 4573007, 4573008, 4933426, 4985751, 4985752, 5510265, 5566509, 5705784, 5705785, 5800753, 5867734, 5993070, 5993072, 5993073, 5993075, 6699608, 7904969]
contratto	[653750, 1155631, 1183501, 1688775, 2234206, 2234207, 2374921, 2696997, 2696999, 3165161, 3213205, 3231691, 3998956, 3998957, 4000917, 5169669, 5816046]
ricerca	[373843, 1559759, 1735650, 1857421, 1995041, 2274678, 3000700]
interessare	[373947, 374205, 380750, 409584, 610560, 632992, 806707, 806730, 979582, 1109881, 1350158, 1758723, 1806190, 1821657, 2038716, 2169885, 2172544, 2231647, 2782287, 2784825, 2835100, 2934134, 3139839, 3264117, 3264118, 3557721, 3841146, 4075159, 4258040, 4394332, 4534689, 4534691, 5347859, 5457420, 5559395]
no	[351139, 373784, 377267, 378822, 383501, 399100, 403208, 412799, 621734, 625089, 653866, 653867, 725090, 962254, 963501, 1035883, 1052771, 1057374, 1086321, 1106712, 1231819, 1255276, 1299278, 1310411, 1335588, 1512411, 1547502, 1547505, 1547506, 1628207, 1649806, 1752395, 1758551, 1758591, 1758608, 1916578, 1979279, 1990046, 2193459, 2421227, 2596763, 2738338, 2899870, 3019673, 3083188, 3154520, 3264380, 3387900, 3535397, 3535398, 3563941, 3563942, 3576023, 3676232, 3700684, 3859538, 4004881, 4590742, 4726763, 4848221, 4883586, 4886336, 4905899, 4908208, 5172867, 5399777, 5555764, 5982439, 7209847, 7209848, 7209849, 7209851, 7897587]
tipo	[4492, 423816, 522515, 715135, 794982, 947616, 1326851, 1636766, 1758785, 1766150, 2733911, 2844822, 3110624, 3410472, 3426024, 4837106, 4922710, 5053629, 5467441, 5833536, 5833537, 5833538, 7775147]
mediocre	[2632781, 6026157]
macchina	[4565, 359408, 374247, 374275, 376644, 378617, 378849, 378850, 378856, 378859, 390684, 424387, 665951, 666699, 672893, 700414, 717885, 740386, 830111, 840588, 897130, 910277, 936287, 980898, 987815, 992542, 997509, 1107037, 1152762, 1316538, 1407674, 1519759, 1543233, 1555169, 1561816, 1598265, 1622861, 1655235, 1693558, 1797588, 1802745, 1802751, 1912817, 1979652, 1999831, 2029080, 2191913, 2260900, 2268230, 2335108, 2335110, 2412557, 2412558, 2504717, 2553488, 2581705, 2584212, 2622389, 2777682, 2777683, 2784852, 2786205, 2894435, 3058715, 3102018, 3148639, 3151687, 3228308, 3262861, 3320097, 3343623, 3354616, 3378388, 3378389, 3391646, 3391734, 3475435, 3674028, 4509402, 4583640, 4847918, 4958156, 4984778, 5175653, 5175654, 5310439, 5325086, 5325087, 5325088, 5420959, 5424751, 5504266, 5547547, 5563165, 5632886, 5665637, 5833536, 6302260, 6856536, 8022635]
quale	[350348, 399976, 428848, 430325, 612153, 624996, 705898, 724499, 729527, 737591, 740368, 861848, 930228, 969834, 999292, 1010932, 1049234, 1055466, 1081969, 1135032, 1141661, 1251839, 1364172, 1435828, 1516093, 1529372, 1578201, 1645575, 1647802, 1676955, 1740239, 1754711, 1759594, 1762051, 1765107, 1767277, 1767445, 1767448, 1856712, 1856769, 1867215, 1911305, 2031607, 2054178, 2060014, 2205998, 2221731, 2227915, 2440704, 2452765, 2453995, 2463070, 2510327, 2567572, 2567575, 2567576, 2567584, 2567585, 2567586, 2764007, 2764008, 2848793, 2903233, 2925274, 3052524, 3421434, 3421487, 3490945, 3498992, 3582468, 3707947, 3707948, 4251677, 4267531, 4293354, 4895305, 5345778, 5500243, 5507265, 5558852, 5683687, 5907125, 5964131, 6276905, 6284576, 7124344, 7247582]
informatico	[500178, 3272231]
timidezza	[1720860]
intervistare	[2196057]
carne	[4683, 367967, 409438, 428055, 521385, 535852, 609091, 609093, 609094, 627211, 642681, 656422, 719196, 719199, 1049234, 1129004, 1129006, 1168029, 1215046, 1296075, 1408670, 1523868, 1570977, 1570978, 1616708, 1616710, 1616711, 1616712, 1646146, 1646147, 1791834, 1859912, 2079224, 2079225, 2488218, 2488219, 2622266, 2985245, 2985246, 3050041, 3264454, 3289796, 3289797, 3345476, 3345477, 3441100, 4393730, 4420981, 4725368, 7208455, 8434296, 8434298]
spettacolo	[644659, 857086, 1889509, 2159913, 2445785, 3017125, 3249549, 4877166, 4929166]
scuola	[4508, 350569, 351123, 373409, 373703, 373713, 373714, 373718, 374492, 374684, 376538, 383920, 388799, 425715, 521402, 609102, 621201, 759959, 772339, 796763, 822452, 822453, 822454, 822455, 845851, 897928, 962579, 991799, 1005847, 1053792, 1054516, 1108861, 1121288, 1169483, 1169484, 1276340, 1276371, 1282561, 1291154, 1291156, 1299357, 1455530, 1543120, 1545173, 1546500, 1561816, 1577849, 1616361, 1636983, 1671821, 1759555, 1805408, 1861809, 1864943, 1912824, 1912825, 2189496, 2201288, 2212511, 2213624, 2227882, 2282197, 2282199, 2293102, 2384488, 2394763, 2420223, 2515896, 2603422, 2611637, 2618318, 2742488, 2792530, 2823802, 2825280, 2825281, 2833364, 2871101, 2971435, 3103263, 3212952, 3213019, 3218379, 3268646, 3269734, 3285971, 3316916, 3361821, 3361822, 3641400, 3642073, 4193522, 4295974, 4327103, 4468114, 4468115, 4534695, 4820884, 4829216, 4856273, 5282009, 5399139, 5400727, 5400728, 5546181, 5572736, 6700011, 6969633, 6969634, 6969636, 6969637, 7043209, 7242992, 7750916]
legge	[361901, 373809, 374182, 374183, 425862, 696967, 737591, 798836, 863044, 863045, 971767, 1083154, 1157988, 1227995, 1257659, 1402476, 1402503, 1471973, 1546743, 1702248, 1789871, 1809398, 2092829, 2300189, 2347020, 2433621, 2433677, 2752447, 2752448, 2752449, 2752450, 2941559, 3230582, 3293882, 3470466, 3573647, 3573648, 3692736, 3692738, 3692740, 3692741, 3692742, 3692743, 3692744, 4586698, 4752953, 4886413, 5171728, 6933255]
venire	[4427, 4445, 4522, 4616, 4624, 4626, 4649, 4656, 4657, 4694, 350372, 353438, 375009, 375250, 375394, 377732, 383019, 384722, 392522, 410231, 413277, 423376, 425866, 448297, 482548, 564035, 606848, 609072, 620573, 621168, 630451, 632395, 633649, 633831, 635526, 636624, 643069, 643070, 662876, 675860, 685669, 694344, 702299, 708800, 715194, 715198, 715316, 717394, 727003, 730484, 732427, 732913, 740210, 756472, 762710, 762946, 763759, 763763, 794464, 795093, 822959, 836586, 837634, 850857, 860611, 869682, 890569, 894685, 898229, 898688, 899429, 924337, 930995, 979567, 995496, 997509, 999334, 1000929, 1014471, 1016494, 1057369, 1062274, 1082247, 1082482, 1082483, 1089224, 1104526, 1113879, 1124828, 1132138, 1158658, 1158663, 1167339, 1170105, 1170126, 1199424, 1211170, 1228459, 1233489, 1237827, 1239662, 1244617, 1258291, 1258292, 1308320, 1308326, 1311861, 1338217, 1349533, 1371720, 1397407, 1415093, 1447248, 1464284, 1481833, 1481834, 1512410, 1512411, 1535548, 1535549, 1540860, 1545757, 1546500, 1548414, 1552026, 1552032, 1578317, 1583131, 1602614, 1605287, 1616544, 1700199, 1700200, 1700201, 1700664, 1700665, 1710836, 1718270, 1725798, 1743342, 1752021, 1754671, 1758723, 1759513, 1759594, 1761271, 1762730, 1767466, 1792219, 1802762, 1803983, 1833865, 1872289, 1907085, 1907144, 1911448, 1911450, 1927942, 1927943, 1929277, 1931689, 2000899, 2035254, 2036476, 2036477, 2062997, 2076084, 2078733, 2078779, 2124300, 2124301, 2144240, 2191838, 2191911, 2193369, 2195802, 2205751, 2215482, 2231902, 2232827, 2242035, 2282386, 2365364, 2394512, 2394515, 2394516, 2394521, 2394522, 2394546, 2394551, 2394552, 2402142, 2417177, 2430128, 2430203, 2437098, 2443751, 2456093, 2481885, 2486509, 2510413, 2553517, 2553518, 2556222, 2575538, 2575540, 2575541, 2575542, 2714754, 2714803, 2717850, 2717851, 2736313, 2736314, 2736315, 2736316, 2746654, 2746665, 2814433, 2814434, 2814480, 2843158, 2878523, 2881410, 2919787, 2930100, 2961749, 2988484, 2988485, 3002504, 3002505, 3020705, 3021311, 3025401, 3036522, 3076103, 3076104, 3076105, 3099699, 3104048, 3106333, 3114918, 3116607, 3122033, 3122034, 3139600, 3222337, 3222338, 3228720, 3238498, 3238499, 3264391, 3277034, 3283324, 3283325, 3288147, 3288149, 3291694, 3299306, 3299307, 3300108, 3343494, 3351864, 3390873, 3471801, 3473687, 3533287, 3555602, 3555603, 3557284, 3616406, 3622495, 3654545, 3655109, 3671416, 3697409, 3759816, 3759819, 3769908, 3802428, 3863739, 3987348, 4001121, 4001123, 4131043, 4146450, 4193268, 4391450, 4420981, 4480924, 4480925, 4484210, 4521202, 4568876, 4829453, 4830184, 4837106, 4904059, 4904061, 4904065, 4916051, 4916981, 4925623, 4960564, 4969148, 4974539, 4991106, 4991108, 4991109, 5033638, 5151874, 5191250, 5234354, 5234355, 5337498, 5337509, 5402184, 5402690, 5516012, 5530066, 5630906, 5697264, 5750944, 5786405, 5790404, 5982424, 5982438, 5982439, 6019396, 6150520, 6444248, 6533983, 6592959, 6629886, 7017313, 7036168, 7322095, 7529365, 7533093, 7775114, 7775119, 7775123, 7783816, 7783817, 7783818, 7783819, 7783820, 7783821, 7783822, 7783823, 8305875]
tosse	[3021811, 3048648]
laurea	[621177, 634405, 3372781, 5683687]
venti	[350451, 664381, 772495, 1295804, 2575471, 2733676, 2966518, 7317174, 7317210]
parente	[2175012, 2175018, 2784584, 3416168, 4423526, 5512258, 5512259, 5526237, 5526259, 6745553]
vietare	[670848, 715207, 1524645, 1867294, 2414983, 2457959, 2808105, 2834912, 3511692, 3511693, 3531150, 3636875, 3636876, 4162976, 5592770]
ieri	[4633, 374308, 375690, 377195, 380539, 382128, 385087, 409901, 410945, 412802, 488879, 508079, 609102, 609495, 628275, 677391, 685669, 744450, 758467, 806682, 860689, 893693, 906247, 965614, 1076375, 1076377, 1100013, 1121288, 1123972, 1275017, 1412880, 1429394, 1445933, 1470279, 1470280, 1475297, 1511343, 1516403, 1516788, 1516789, 1531889, 1544283, 1583558, 1588187, 1607389, 1616493, 1616494, 1616496, 1652178, 1669744, 1697635, 1752147, 1752399, 1858470, 1892863, 2056112, 2169674, 2176943, 2201524, 2364211, 2364212, 2415663, 2458269, 2495549, 2611801, 2611802, 2681319, 2748012, 2769455, 2784704, 2784705, 2797229, 2893240, 2963082, 2963083, 3013218, 3052524, 3116667, 3121591, 3160940, 3228308, 3343655, 3357395, 3420373, 3472684, 3476043, 3486994, 3531153, 3552447, 3606819, 3613922, 3622723, 3653737, 3653738, 3653739, 3655109, 3662989, 3671530, 3706832, 3770987, 3811438, 3811439, 3829226, 3833954, 3869269, 4241385, 4579898, 4865199, 4878381, 4962743, 4962744, 5022577, 5399139, 5475801, 5563452, 5608345, 5608346, 5611217, 5611218, 5611219, 5734046, 5862520, 5949740, 6147869, 6147871, 6147874, 6147875, 6325381, 6705224, 7062849, 7124311, 7805885, 7912585, 8463239]
